Source,Target,Type
1549741,1868753,Undirected
1422370,2069630,Undirected
1422370,1148138,Undirected
1422370,1915187,Undirected
1422370,1488352,Undirected
1422370,1237604,Undirected
1422370,1285249,Undirected
1422370,2096524,Undirected
1908779,1865982,Undirected
1908779,1173495,Undirected
1908779,1943540,Undirected
1908779,1476957,Undirected
1908779,1878953,Undirected
1908779,1748165,Undirected
1600228,1332179,Undirected
1600228,1933066,Undirected
1600228,2169143,Undirected
1600228,1667036,Undirected
1600228,2024861,Undirected
1004006,1347122,Undirected
1004006,2105059,Undirected
1004006,1126482,Undirected
1004006,2069630,Undirected
1246023,1118017,Undirected
1246023,2175553,Undirected
1246023,1285249,Undirected
1246023,1513399,Undirected
1246023,1141138,Undirected
1246023,1004919,Undirected
1670886,1130522,Undirected
1670886,2143747,Undirected
1670886,1596326,Undirected
1670886,1585395,Undirected
1670886,2169143,Undirected
1670886,1812792,Undirected
1670886,1368444,Undirected
1670886,1471758,Undirected
1882428,1319832,Undirected
1882428,2044224,Undirected
1882428,2169143,Undirected
1882428,1111678,Undirected
1882428,2093276,Undirected
1882428,1013717,Undirected
1882428,1130522,Undirected
1882428,2173730,Undirected
1882428,1933066,Undirected
1882428,1497191,Undirected
2140534,1976549,Undirected
2140534,1023197,Undirected
2140534,1315037,Undirected
2140534,1488565,Undirected
2140534,1701713,Undirected
2140534,2075823,Undirected
2140534,1182124,Undirected
2140534,1687024,Undirected
2140534,1566913,Undirected
2140534,1111678,Undirected
1747894,1316721,Undirected
1747894,1708594,Undirected
1747894,1101046,Undirected
1747894,1316172,Undirected
1747894,1008440,Undirected
1747894,2052335,Undirected
1747894,1298937,Undirected
1747894,1915187,Undirected
1747894,2125962,Undirected
1401515,1005926,Undirected
1401515,2175553,Undirected
1401515,1854340,Undirected
1401515,1278254,Undirected
1401515,1815874,Undirected
1401515,2012662,Undirected
1401515,1991556,Undirected
1401515,1898397,Undirected
1401515,1463185,Undirected
1401515,2139257,Undirected
1401515,2178853,Undirected
1401515,1141138,Undirected
1401515,1596326,Undirected
1411313,1820520,Undirected
1411313,1573361,Undirected
1411313,2170978,Undirected
1411313,1617497,Undirected
1411313,1028493,Undirected
1411313,1976549,Undirected
1411313,1369164,Undirected
1411313,1316721,Undirected
1898397,2112232,Undirected
1898397,1737656,Undirected
1898397,1160275,Undirected
1863423,1517039,Undirected
1863423,1802458,Undirected
1863423,1173495,Undirected
1863423,2000324,Undirected
1863423,2030105,Undirected
1863423,1012292,Undirected
1208345,1828434,Undirected
1208345,1611414,Undirected
1208345,2170423,Undirected
1208345,1658169,Undirected
1208345,1486222,Undirected
1208345,1078999,Undirected
1208345,1840783,Undirected
1208345,1099282,Undirected
2170978,1317068,Undirected
2170978,1573315,Undirected
2170978,1176459,Undirected
2170978,1930830,Undirected
2170978,1111678,Undirected
2170978,1697245,Undirected
2170978,1351337,Undirected
2170978,2184876,Undirected
2170978,1530331,Undirected
2127503,2187005,Undirected
2127503,1165464,Undirected
2127503,2052766,Undirected
2127503,2026878,Undirected
2127503,1348642,Undirected
2127503,1879689,Undirected
1749448,1152532,Undirected
1749448,1375110,Undirected
1749448,1351337,Undirected
1749448,1291399,Undirected
1749448,2007967,Undirected
1749448,1316172,Undirected
1749448,1345566,Undirected
1545854,1005926,Undirected
1545854,1739167,Undirected
1545854,1287953,Undirected
1545854,1182124,Undirected
1545854,1687670,Undirected
1545854,2030598,Undirected
1545854,1807697,Undirected
1739167,1497191,Undirected
1739167,1182124,Undirected
1739167,1831481,Undirected
1739167,1569396,Undirected
1739167,1176459,Undirected
1739167,1389612,Undirected
1739167,1316172,Undirected
1739167,1513399,Undirected
1101371,1198028,Undirected
1101371,1385524,Undirected
1101371,1486222,Undirected
1101371,2052335,Undirected
1101371,1779608,Undirected
1101371,1592498,Undirected
2043007,1471758,Undirected
2043007,1748165,Undirected
2043007,1858317,Undirected
2043007,1651363,Undirected
2043007,1316172,Undirected
1697245,1135231,Undirected
1697245,2105059,Undirected
2007967,1654590,Undirected
2007967,1351337,Undirected
2007967,1566531,Undirected
2007967,1868249,Undirected
2007967,1177367,Undirected
2007967,1334839,Undirected
2007967,2157205,Undirected
2007967,2030105,Undirected
2007967,2093276,Undirected
1101046,1910166,Undirected
1101046,2184876,Undirected
1101046,1497891,Undirected
1101046,1179100,Undirected
1101046,1957069,Undirected
1101046,1820520,Undirected
1101046,1566913,Undirected
1101046,1645235,Undirected
1801356,1348642,Undirected
1801356,1701804,Undirected
1801356,1202455,Undirected
1801356,1479984,Undirected
1801356,1710550,Undirected
1801356,1182139,Undirected
1801356,1385524,Undirected
1062368,1902104,Undirected
1062368,1099282,Undirected
1062368,1541035,Undirected
1062368,2179423,Undirected
1062368,1853352,Undirected
1062368,1884618,Undirected
1488352,1729341,Undirected
1488352,1780755,Undirected
1488352,1063447,Undirected
1488352,1649297,Undirected
1488352,1111678,Undirected
1488352,1996227,Undirected
1488352,1104411,Undirected
1748575,2176354,Undirected
1748575,1491829,Undirected
1748575,1008903,Undirected
1748575,1097951,Undirected
1748575,2139257,Undirected
1748575,2086325,Undirected
1748575,1191722,Undirected
1748575,1391306,Undirected
1748575,1345566,Undirected
1376521,1762520,Undirected
1376521,1582368,Undirected
1376521,1621309,Undirected
1376521,1179100,Undirected
1376521,2063006,Undirected
1376521,1376840,Undirected
1376521,2068096,Undirected
1965384,1725539,Undirected
1965384,1005926,Undirected
1627979,1165464,Undirected
1627979,1491680,Undirected
1627979,1902104,Undirected
1627979,1667036,Undirected
1627979,1884618,Undirected
1139805,2044224,Undirected
1139805,1670268,Undirected
1139805,1879689,Undirected
1139805,1687670,Undirected
1139805,1332134,Undirected
1139805,1221977,Undirected
1139805,1831481,Undirected
1139805,1737997,Undirected
1023197,1118017,Undirected
1023197,1479984,Undirected
1023197,1037189,Undirected
1023197,1195428,Undirected
1023197,2103996,Undirected
1023197,1930830,Undirected
1023197,1398603,Undirected
1023197,1345566,Undirected
1023197,1943540,Undirected
1717867,1167405,Undirected
1717867,1569396,Undirected
1717867,1596326,Undirected
1717867,1123156,Undirected
1717867,2099749,Undirected
1717867,1332134,Undirected
1717867,1176459,Undirected
1717867,2157205,Undirected
1948038,1148138,Undirected
1948038,1649297,Undirected
1948038,1371959,Undirected
1948038,2026878,Undirected
1948038,1488565,Undirected
1948038,1118140,Undirected
1178027,1193138,Undirected
1178027,1853352,Undirected
1178027,2000324,Undirected
1178027,2067576,Undirected
1178027,1850440,Undirected
1178027,1028493,Undirected
1178027,1097951,Undirected
1178027,1200555,Undirected
1178027,1291285,Undirected
1240624,1191722,Undirected
1240624,2179423,Undirected
1240624,1052523,Undirected
1649297,1879689,Undirected
1649297,2176354,Undirected
1078798,1910166,Undirected
1078798,1617497,Undirected
1078798,1135231,Undirected
1078798,1879689,Undirected
2044139,1752925,Undirected
2044139,2157205,Undirected
2044139,1289129,Undirected
2044139,1013431,Undirected
2044139,1030007,Undirected
2044139,1008440,Undirected
2044139,1718826,Undirected
2044139,1569396,Undirected
2044139,2116289,Undirected
2044139,1904812,Undirected
1237604,2128120,Undirected
1237604,1348642,Undirected
1237604,1008903,Undirected
1844522,1221977,Undirected
1844522,1126570,Undirected
1844522,2114374,Undirected
1844522,1285829,Undirected
1844522,2114910,Undirected
1844522,1961262,Undirected
1844522,1748165,Undirected
1753775,1319832,Undirected
1753775,1306730,Undirected
1753775,1345380,Undirected
1753775,1118017,Undirected
1753775,1160275,Undirected
1753775,1198028,Undirected
1753775,1285249,Undirected
1753775,1996227,Undirected
1753775,1208525,Undirected
1182124,1463185,Undirected
1182124,1148138,Undirected
1182124,1544108,Undirected
1182124,1780755,Undirected
1182124,1489197,Undirected
1182124,1321655,Undirected
1182124,1028493,Undirected
1182124,1868249,Undirected
1182124,1611264,Undirected
1463185,1351337,Undirected
1463185,1566913,Undirected
1463185,1004919,Undirected
1463185,2026878,Undirected
1463185,1991556,Undirected
1463185,1689490,Undirected
1463185,1650010,Undirected
1463185,1513399,Undirected
1479984,2175553,Undirected
1479984,1197704,Undirected
1479984,1414958,Undirected
1479984,1064345,Undirected
1479984,1648453,Undirected
1479984,2026878,Undirected
1008440,1488565,Undirected
1008440,1197704,Undirected
1008440,1934261,Undirected
1008440,1004919,Undirected
1008440,1854340,Undirected
1008440,1687670,Undirected
1008440,1840783,Undirected
1008440,1118140,Undirected
1850440,2114374,Undirected
1850440,1345566,Undirected
1850440,1347122,Undirected
1569396,1729215,Undirected
1569396,1363308,Undirected
1569396,2169143,Undirected
1569396,1491829,Undirected
2139257,1530331,Undirected
2139257,2012662,Undirected
2139257,2103996,Undirected
2139257,1731818,Undirected
2139257,2052766,Undirected
1437855,1160275,Undirected
1437855,1476957,Undirected
1437855,1334839,Undirected
1437855,1118017,Undirected
1414958,1472602,Undirected
1414958,1780755,Undirected
1414958,2002497,Undirected
1414958,1291399,Undirected
1414958,1488019,Undirected
1414958,2112232,Undirected
1414958,1866678,Undirected
1414958,1197704,Undirected
1414958,2098118,Undirected
1737656,1141138,Undirected
1737656,1063447,Undirected
1737656,1281048,Undirected
1375110,1853352,Undirected
1375110,1712065,Undirected
1375110,1037189,Undirected
1375110,1530331,Undirected
1375110,1710550,Undirected
1375110,1347122,Undirected
1375110,2052657,Undirected
1375110,2084835,Undirected
1375110,1122305,Undirected
1375110,1074135,Undirected
1658169,1573315,Undirected
1658169,1302878,Undirected
1658169,2024861,Undirected
1658169,2099749,Undirected
1658169,1491829,Undirected
1658169,1611414,Undirected
1658169,1005926,Undirected
2044224,1104411,Undirected
2044224,1978005,Undirected
2044224,2075823,Undirected
2044224,2176354,Undirected
2044224,1716953,Undirected
2044224,1376840,Undirected
2044224,1491680,Undirected
2015689,1582368,Undirected
2015689,1195428,Undirected
2015689,1910166,Undirected
2015689,1287953,Undirected
1078718,1801023,Undirected
1078718,2190522,Undirected
1078718,1599925,Undirected
1078718,1687024,Undirected
1078718,1397975,Undirected
1078718,2081434,Undirected
1078718,1373556,Undirected
1710799,1878953,Undirected
1710799,1797545,Undirected
1710799,1315037,Undirected
1710799,2137219,Undirected
1710799,1828821,Undirected
1710799,1583197,Undirected
1710799,1729215,Undirected
1710799,2093276,Undirected
1710799,1943540,Undirected
2112232,2067576,Undirected
2112232,2128120,Undirected
2112232,1397975,Undirected
2112232,1762520,Undirected
2112232,1491680,Undirected
1028493,2184876,Undirected
1028493,1369164,Undirected
1028493,1085083,Undirected
1028493,2052657,Undirected
1028493,1662444,Undirected
1995184,1685264,Undirected
1995184,1121415,Undirected
1995184,2031953,Undirected
1995184,1797545,Undirected
1995184,1232859,Undirected
1347122,2084835,Undirected
1347122,1351019,Undirected
1347122,1176054,Undirected
1130522,1996227,Undirected
1130522,1544108,Undirected
1130522,2052335,Undirected
1130522,1177367,Undirected
1130522,1317068,Undirected
1130522,1488019,Undirected
1130522,1156325,Undirected
1130522,1080515,Undirected
1573361,2184876,Undirected
1573361,1097951,Undirected
1573361,2099749,Undirected
1573361,1486222,Undirected
1573361,1363308,Undirected
2092279,1708594,Undirected
2092279,1497191,Undirected
2092279,2093276,Undirected
2092279,1345380,Undirected
2092279,1371959,Undirected
2092279,2067576,Undirected
2092279,1795742,Undirected
2092279,1275871,Undirected
2170423,1651363,Undirected
2170423,1888504,Undirected
2170423,1962196,Undirected
2170423,1525555,Undirected
2170423,2179423,Undirected
2170423,1708594,Undirected
2170423,2012662,Undirected
2170423,1369164,Undirected
2170423,1662444,Undirected
1975936,1111678,Undirected
1975936,1583197,Undirected
1975936,1687354,Undirected
1975936,1797545,Undirected
1975936,1486222,Undirected
1975936,1302878,Undirected
1975936,1858317,Undirected
1406067,2098118,Undirected
1406067,1221977,Undirected
1406067,1108175,Undirected
1406067,1144069,Undirected
1406067,1762520,Undirected
2052657,1585395,Undirected
2052657,1854340,Undirected
2052657,1831481,Undirected
2052657,1687024,Undirected
2052657,1828434,Undirected
2052657,1291399,Undirected
2052657,1853352,Undirected
2052657,2187005,Undirected
2052657,1239179,Undirected
1976549,1476957,Undirected
1976549,1178774,Undirected
1976549,1915187,Undirected
1976549,1092657,Undirected
1976549,1879689,Undirected
2175553,1392135,Undirected
2175553,1961262,Undirected
2073956,1319832,Undirected
2073956,2089260,Undirected
2073956,1351019,Undirected
2073956,1497191,Undirected
2137219,1368444,Undirected
2137219,1815874,Undirected
2137219,1397975,Undirected
2137219,1334839,Undirected
2137219,1541035,Undirected
2137219,1585395,Undirected
2137219,1165464,Undirected
2137219,1865982,Undirected
2137219,2096524,Undirected
2179423,1807697,Undirected
2179423,1820520,Undirected
2179423,1902104,Undirected
2179423,1650010,Undirected
2179423,1288482,Undirected
1991556,1346608,Undirected
1991556,1118140,Undirected
1991556,1385524,Undirected
1991556,1583197,Undirected
1991556,2125962,Undirected
1488019,2099749,Undirected
1488019,1910166,Undirected
1488019,1651363,Undirected
1488019,1121415,Undirected
1488019,1854340,Undirected
1488019,1373556,Undirected
1488019,1315037,Undirected
1488019,1566531,Undirected
1397975,1156325,Undirected
1397975,1868249,Undirected
1397975,1345380,Undirected
1397975,1291399,Undirected
1397975,1285829,Undirected
1397975,1555238,Undirected
1397975,1468478,Undirected
1397975,2068096,Undirected
1397975,1118017,Undirected
1486222,1868753,Undirected
1486222,1489197,Undirected
1486222,1731818,Undirected
1486222,2012662,Undirected
1486222,2116289,Undirected
1486222,1596326,Undirected
1486222,1316721,Undirected
2173730,2000324,Undirected
2173730,1177367,Undirected
2173730,1815874,Undirected
2173730,1566531,Undirected
1078999,1447309,Undirected
1078999,1369164,Undirected
1078999,1752925,Undirected
1078999,1762520,Undirected
1078999,1638255,Undirected
1078999,1995593,Undirected
1765421,1097912,Undirected
1765421,1362420,Undirected
1765421,1725539,Undirected
1765421,1708594,Undirected
1765421,1012292,Undirected
1332179,1801023,Undirected
1332179,1854340,Undirected
1332179,1780755,Undirected
1332179,1712065,Undirected
1332179,1902104,Undirected
1332179,1956036,Undirected
2067576,1566531,Undirected
2067576,1645235,Undirected
2067576,1651363,Undirected
1177367,2024861,Undirected
1177367,1957069,Undirected
1177367,1013431,Undirected
1177367,2063006,Undirected
1177367,1204882,Undirected
1064345,1317068,Undirected
1064345,2026878,Undirected
1064345,1725539,Undirected
1064345,1291399,Undirected
1064345,1915187,Undirected
1064345,2114374,Undirected
1064345,1099282,Undirected
1173495,2016056,Undirected
1285829,2030598,Undirected
1285829,1004919,Undirected
1285829,1715901,Undirected
1191722,1585395,Undirected
1191722,1802458,Undirected
1191722,1896069,Undirected
1299738,1689490,Undirected
1687670,1529026,Undirected
1687670,1291399,Undirected
1687670,1854340,Undirected
1687670,1209878,Undirected
1747507,1472602,Undirected
1747507,1828434,Undirected
1747507,1319832,Undirected
1747507,1541035,Undirected
1747507,1797545,Undirected
1582368,1104411,Undirected
1582368,1865982,Undirected
1582368,2084835,Undirected
1687354,1583197,Undirected
1687354,1198028,Undirected
1687354,1858317,Undirected
1193138,1013717,Undirected
1193138,2000324,Undirected
1193138,1737997,Undirected
1193138,1978005,Undirected
1193138,1868753,Undirected
1193138,1608739,Undirected
1193138,1351337,Undirected
1193138,1363308,Undirected
1517039,1930830,Undirected
1517039,1278254,Undirected
1144069,1346608,Undirected
1144069,1013717,Undirected
1144069,2184876,Undirected
1144069,1573315,Undirected
